second,Volt1
-6.78876e-05,-2.974874339998
-6.78808e-05,-3.031155746407
-6.7874e-05,-2.974874339998
-6.78672e-05,-3.087437152909
-6.78604e-05,-2.942713536299
-6.78536e-05,-3.039195947303
-6.78468e-05,-2.958793938183
-6.784e-05,-2.854271326191
-6.78332e-05,-2.91055273267
-6.78264e-05,-3.047236148291
-6.78196e-05,-2.974874339998
-6.78128e-05,-3.055276349187
-6.7806e-05,-3.055276349164
-6.77992e-05,-2.918592933542
-6.77924e-05,-2.894472330809
-6.77856e-05,-2.974874339998
-6.77788e-05,-2.974874339998
-6.7772e-05,-3.015075344663
-6.77652e-05,-2.91055273267
-6.77584e-05,-2.974874339998
-6.77516e-05,-2.958793938113
-6.77448e-05,-2.942713536369
-6.7738e-05,-2.974874339998
-6.77312e-05,-2.974874339998
-6.77244e-05,-2.942713536298
-6.77176e-05,-2.98291454094
-6.77108e-05,-2.862311527062
-6.7704e-05,-2.934673335427
-6.76972e-05,-2.926633134532
-6.76904e-05,-2.910552732599
-6.76836e-05,-3.00703514365
-6.76768e-05,-2.950753737217
-6.767e-05,-3.055276349187
-6.76632e-05,-2.998994942731
-6.76564e-05,-2.942713536298
-6.76496e-05,-2.894472330809
-6.76428e-05,-2.958793938184
-6.7636e-05,-2.934673335379
-6.76292e-05,-2.910552732671
-6.76224e-05,-2.974874339998
-6.76156e-05,-3.151758760262
-6.76088e-05,-2.974874339998
-6.7602e-05,-3.055276349187
-6.75952e-05,-2.99899494273
-6.75884e-05,-2.942713536298
-6.75816e-05,-2.974874339998
-6.75748e-05,-3.039195947373
-6.7568e-05,-2.89447233076
-6.75612e-05,-2.894472330809
-6.75544e-05,-2.894472330809
-6.75476e-05,-2.92663313446
-6.75408e-05,-2.998994942779
-6.7534e-05,-2.974874339998
-6.75272e-05,-3.031155746455
-6.75204e-05,-2.894472330809
-6.75136e-05,-2.902512531752
-6.75068e-05,-2.974874339998
-6.75e-05,-2.974874340047
-6.74932e-05,-3.087437152789
-6.74864e-05,-3.039195947398
-6.74796e-05,-2.974874339998
-6.74728e-05,-2.942713536372
-6.7466e-05,-3.055276349162
-6.74592e-05,-2.918592933541
-6.74524e-05,-2.942713536297
-6.74456e-05,-2.894472330809
-6.74388e-05,-3.087437152937
-6.7432e-05,-3.055276349187
-6.74252e-05,-2.894472330809
-6.74184e-05,-2.894472330809
-6.74116e-05,-3.055276349187
-6.74048e-05,-2.990954741936
-6.7398e-05,-2.974874340023
-6.73912e-05,-3.055276349187
-6.73844e-05,-2.926633134509
-6.73776e-05,-2.886432129865
-6.73708e-05,-2.878391928996
-6.7364e-05,-2.934673335428
-6.73572e-05,-3.087437152787
-6.73504e-05,-3.111557755695
-6.73436e-05,-2.910552732571
-6.73368e-05,-3.031155746405
-6.733e-05,-2.894472330834
-6.73232e-05,-2.974874339998
-6.73164e-05,-2.974874339998
-6.73096e-05,-2.974874339998
-6.73028e-05,-2.910552732621
-6.7296e-05,-3.095477353756
-6.72892e-05,-2.990954741861
-6.72824e-05,-2.982914540891
-6.72756e-05,-3.007035143648
-6.72688e-05,-2.918592933591
-6.7262e-05,-2.974874339972
-6.72552e-05,-3.007035143725
-6.72484e-05,-2.958793938211
-6.72416e-05,-2.966834139053
-6.72348e-05,-2.765829116055
-6.7228e-05,-2.89447233086
-6.72212e-05,-3.183919563838
-6.72144e-05,-2.982914540891
-6.72076e-05,-2.974874339998
-6.72008e-05,0.120603014171
-6.7194e-05,1.206030137914
-6.71872e-05,1.447236165404
-6.71804e-05,1.527638174593
-6.71736e-05,1.39095475905
-6.71668e-05,1.608040183783
-6.716e-05,1.72864319754
-6.71532e-05,1.64020098751
-6.71464e-05,1.624120585568
-6.71396e-05,1.656281389322
-6.71328e-05,1.632160786565
-6.7126e-05,1.849246211298
-6.71192e-05,1.74472359943
-6.71124e-05,1.688442192972
-6.71056e-05,1.624120585673
-6.70988e-05,1.704522594783
-6.7092e-05,1.768844202161
-6.70852e-05,1.881407015078
-6.70784e-05,1.792964804839
-6.70716e-05,1.89748741689
-6.70648e-05,2.010050229728
-6.7058e-05,1.929648220592
-6.70512e-05,1.977889426
-6.70444e-05,2.122613042619
-6.70376e-05,1.993969827837
-6.70308e-05,1.84924621135
-6.7024e-05,2.010050229728
-6.70172e-05,2.010050229728
-6.70104e-05,2.010050229728
-6.70036e-05,2.026130631619
-6.69968e-05,2.170854248106
-6.699e-05,2.090452238917
-6.69832e-05,2.034170832458
-6.69764e-05,2.106532640702
-6.69696e-05,2.018090430674
-6.69628e-05,2.154773846295
-6.6956e-05,2.05025123435
-6.69492e-05,2.106532640782
-6.69424e-05,2.170854248106
-6.69356e-05,2.138693444458
-6.69288e-05,2.114572841701
-6.6922e-05,2.090452238917
-6.69152e-05,2.090452238917
-6.69084e-05,2.138693444404
-6.69016e-05,2.034170832566
-6.68948e-05,2.186934649917
-6.6888e-05,2.211055252674
-6.68812e-05,2.235175855431
-6.68744e-05,2.098492439809
-6.68676e-05,2.331658266485
-6.68608e-05,2.259296458133
-6.6854e-05,2.090452238999
-6.68472e-05,2.219095453565
-6.68404e-05,2.138693444404
-6.68336e-05,2.018090430674
-6.68268e-05,2.026130631539
-6.682e-05,1.929648220539
-6.68132e-05,2.026130631593
-6.68064e-05,1.656281389132
-6.67996e-05,-1.608040184057
-6.67928e-05,-2.299497462864
-6.6786e-05,-2.331658266512
-6.67792e-05,-2.355778869214
-6.67724e-05,-2.331658266485
-6.67656e-05,-2.251256257296
-6.67588e-05,-2.251256257296
-6.6752e-05,-2.090452238917
-6.67452e-05,-2.138693444376
-6.67384e-05,-2.082412038026
-6.67316e-05,-2.042211033376
-6.67248e-05,-2.010050229728
-6.6718e-05,-2.010050229673
-6.67112e-05,-1.90552761781
-6.67044e-05,-1.961809024243
-6.66976e-05,-1.921608019592
-6.66908e-05,-2.042211033487
-6.6684e-05,-1.929648220539
-6.66772e-05,-1.929648220539
-6.66704e-05,-1.929648220539
-6.66636e-05,-1.801005005809
-6.66568e-05,-1.929648220539
-6.665e-05,-1.929648220483
-6.66432e-05,-1.768844202161
-6.66364e-05,-1.784924604083
-6.66296e-05,-1.897487416751
-6.66228e-05,-1.736683398541
-6.6616e-05,-1.929648220539
-6.66092e-05,-1.704522594838
-6.66024e-05,-1.768844202161
-6.65956e-05,-1.801005005808
-6.65888e-05,-1.825125608565
-6.6582e-05,-1.929648220511
-6.65752e-05,-1.792964804889
-6.65684e-05,-1.84924621135
-6.65616e-05,-1.913567818645
-6.65548e-05,-1.833165809541
-6.6548e-05,-1.768844202104
-6.65412e-05,-1.817085407617
-6.65344e-05,-1.76080400127
-6.65276e-05,-1.768844202161
-6.65208e-05,-1.688442192972
-6.6514e-05,-1.768844202189
-6.65072e-05,-1.792964804889
-6.65004e-05,-1.688442192972
-6.64936e-05,-1.61608038473
-6.64868e-05,-1.688442192972
-6.648e-05,-1.728643197595
-6.64732e-05,-1.752763800294
-6.64664e-05,-1.760804001271
-6.64596e-05,-1.801005005808
-6.64528e-05,-1.825125608564
-6.6446e-05,-1.929648220481
-6.64392e-05,-1.656281389238
-6.64324e-05,-1.559798978298
-6.64256e-05,-1.447236165404
-6.64188e-05,-1.447236165404
-6.6412e-05,-1.527638174651
-6.64052e-05,-1.624120585649
-6.63984e-05,-1.760804001271
-6.63916e-05,-1.768844202161
-6.63848e-05,-2.010050229728
-6.6378e-05,-2.090452238888
-6.63712e-05,-2.122613042651
-6.63644e-05,-2.203015051665
-6.63576e-05,-2.323618065537
-6.63508e-05,-2.379899472057
-6.6344e-05,-2.412060275674
-6.63372e-05,-2.556783892185
-6.63304e-05,-2.637185901462
-6.63236e-05,-2.588944695949
-6.63168e-05,-2.709547709644
-6.631e-05,-2.653266303271
-6.63032e-05,-2.789949718892
-6.62964e-05,-2.717587910651
-6.62896e-05,-2.81407032162
-6.62828e-05,-2.942713536381
-6.6276e-05,-2.81407032156
-6.62692e-05,-2.797989919752
-6.62624e-05,-2.73366831243
-6.62556e-05,-2.846231125266
-6.62488e-05,-2.950753737211
-6.6242e-05,-3.055276349157
-6.62352e-05,-2.918592933536
-6.62284e-05,-2.974874339998
-6.62216e-05,-2.910552732706
-6.62148e-05,-3.055276349187
-6.6208e-05,-2.974874339998
-6.62012e-05,-3.039195947319
-6.61944e-05,-2.974874339998
-6.61876e-05,-3.087437152833
-6.61808e-05,-2.998994942784
-6.6174e-05,-2.974874339998
-6.61672e-05,-3.087437152922
-6.61604e-05,-3.071356750965
-6.61536e-05,-2.982914540947
-6.61468e-05,-3.119597956568
-6.614e-05,-3.055276349187
-6.61332e-05,-3.119597956508
-6.61264e-05,-2.982914540887
-6.61196e-05,-3.103517554731
-6.61128e-05,-3.135678358376
-6.6106e-05,-3.135678358346
-6.60992e-05,-3.11155775565
-6.60924e-05,-3.055276349187
-6.60856e-05,-3.055276349187
-6.60788e-05,-3.119597956569
-6.6072e-05,-3.095477353812
-6.60652e-05,-3.183919563829
-6.60584e-05,-3.055276349187
-6.60516e-05,-3.055276349187
-6.60448e-05,-3.296482376754
-6.6038e-05,-3.135678358376
-6.60312e-05,-3.135678358376
-6.60244e-05,-3.135678358376
-6.60176e-05,-3.063316550136
-6.60108e-05,-3.071356750994
-6.6004e-05,-3.25628137219
-6.59972e-05,-3.264321573017
-6.59904e-05,-3.208040166677
-6.59836e-05,-3.055276349187
-6.59768e-05,-3.272361773967
-6.597e-05,-3.135678358407
-6.59632e-05,-3.103517554639
-6.59564e-05,-3.151758760152
-6.59496e-05,-3.280401974855
-6.59428e-05,-3.071356750994
-6.5936e-05,-3.095477353751
-6.59292e-05,-3.087437152924
-6.59224e-05,-3.143718559264
-6.59156e-05,-3.167839162021
-6.59088e-05,-3.087437152801
-6.5902e-05,-3.055276349218
-6.58952e-05,-3.191959764839
-6.58884e-05,-2.942713536291
-6.58816e-05,-3.063316550137
-6.58748e-05,-3.135678358376
-6.5868e-05,-3.015075344561
-6.58612e-05,-3.055276349187
-6.58544e-05,-3.127638157488
-6.58476e-05,-3.103517554732
-6.58408e-05,-2.998994942786
-6.5834e-05,-2.974874340029
-6.58272e-05,-2.998994942723
-6.58204e-05,-3.007035143705
-6.58136e-05,-2.974874339998
-6.58068e-05,-2.974874339998
-6.58e-05,-2.974874340061
-6.57932e-05,-3.039195947318
-6.57864e-05,-2.902512531696
-6.57796e-05,-2.862311527165
-6.57728e-05,-2.950753737209
-6.5766e-05,-2.974874340029
-6.57592e-05,-2.998994942723
-6.57524e-05,-2.894472330809
-6.57456e-05,-2.902512531759
-6.57388e-05,-2.974874339998
-6.5732e-05,-2.974874340061
-6.57252e-05,-2.974874339998
-6.57184e-05,-2.974874339998
-6.57116e-05,-2.974874339998
-6.57048e-05,-3.031155746398
-6.5698e-05,-2.894472330777
-6.56912e-05,-2.870351728084
-6.56844e-05,-2.846231125327
-6.56776e-05,-2.878391928907
-6.56708e-05,-2.92663313458
-6.5664e-05,-2.894472330809
-6.56572e-05,-3.023115545447
-6.56504e-05,-2.894472330809
-6.56436e-05,-2.73366831243
-6.56368e-05,-2.894472330809
-6.563e-05,-2.974874339934
-6.56232e-05,-2.982914541013
-6.56164e-05,-2.846231125327
-6.56096e-05,-2.958793938096
-6.56028e-05,-2.878391929003
-6.5596e-05,-2.894472330809
-6.55892e-05,-2.765829116171
-6.55824e-05,-2.894472330809
-6.55756e-05,-2.942713536354
-6.55688e-05,-2.81407032162
-6.5562e-05,-3.05527634909
-6.55552e-05,-2.81407032162
-6.55484e-05,-2.926633134517
-6.55416e-05,-2.966834139046
-6.55348e-05,-2.958793938192
-6.5528e-05,-2.854271326182
-6.55212e-05,-2.942713536257
-6.55144e-05,-2.958793938225
-6.55076e-05,-2.894472330809
-6.55008e-05,-2.81407032162
-6.5494e-05,-2.81407032162
-6.54872e-05,-2.870351728085
-6.54804e-05,-2.974874339998
-6.54736e-05,-2.966834139046
-6.54668e-05,-2.894472330809
-6.546e-05,-3.015075344625
-6.54532e-05,-2.942713536256
-6.54464e-05,-2.958793938226
-6.54396e-05,-2.958793938094
-6.54328e-05,-2.974874339998
-6.5426e-05,-2.894472330842
-6.54192e-05,-3.031155746463
-6.54124e-05,-2.974874339998
-6.54056e-05,-2.894472330809
-6.53988e-05,-2.958793938193
-6.5392e-05,-2.93467333537
-6.53852e-05,-3.023115545445
-6.53784e-05,-3.039195947415
-6.53716e-05,-3.103517554734
-6.53648e-05,-2.918592933599
-6.5358e-05,-2.974874339998
-6.53512e-05,-2.918592933532
-6.53444e-05,-2.926633134518
-6.53376e-05,-2.894472330809
-6.53308e-05,-2.958793938193
-6.5324e-05,-3.055276349254
-6.53172e-05,-2.974874339998
-6.53104e-05,-3.047236148301
-6.53036e-05,-2.974874339998
-6.52968e-05,-2.950753737208
-6.529e-05,-2.974874339998
-6.52832e-05,-2.918592933532
-6.52764e-05,-2.926633134518
-6.52696e-05,-3.047236148234
-6.52628e-05,-2.974874339998
-6.5256e-05,-3.055276349187
-6.52492e-05,-3.103517554633
-6.52424e-05,-3.119597956606
-6.52356e-05,-2.990954741903
-6.52288e-05,-2.96683413918
-6.5222e-05,-2.894472330775
-6.52152e-05,-2.870351728086
-6.52084e-05,-2.637185901133
-6.52016e-05,-0.281407031654
-6.51948e-05,1.318592950973
-6.5188e-05,1.608040183783
-6.51812e-05,1.527638174593
-6.51744e-05,1.599999982898
-6.51676e-05,1.65628138933
-6.51608e-05,1.712562795762
-6.5154e-05,1.849246211316
-6.51472e-05,1.768844202161
-6.51404e-05,1.672361791202
-6.51336e-05,1.768844202161
-6.51268e-05,1.833165809546
-6.512e-05,1.728643197464
-6.51132e-05,1.833165809478
-6.51064e-05,1.768844202161
-6.50996e-05,1.817085407709
-6.50928e-05,1.736683398554
-6.5086e-05,1.768844202195
-6.50792e-05,1.961809024283
-6.50724e-05,1.961809024249
-6.50656e-05,2.010050229728
-6.50588e-05,1.945728622343
-6.5052e-05,1.889447215979
-6.50452e-05,1.993969827856
-6.50384e-05,2.074371837149
-6.50316e-05,2.010050229728
-6.50248e-05,2.066331636126
-6.5018e-05,2.010050229763
-6.50112e-05,2.146733645384
-6.50044e-05,2.138693444396
-6.49976e-05,2.162814047153
-6.49908e-05,2.026130631531
-6.4984e-05,2.090452238848
-6.49772e-05,2.154773846234
-6.49704e-05,2.018090430612
-6.49636e-05,2.138693444466
-6.49568e-05,2.146733645315
-6.495e-05,2.170854248141
-6.49432e-05,2.251256257296
-6.49364e-05,2.090452238917
-6.49296e-05,2.090452238917
-6.49228e-05,2.090452238917
-6.4916e-05,2.130653243477
-6.49092e-05,2.074371837045
-6.49024e-05,2.082412038033
-6.48956e-05,2.154773846199
-6.48888e-05,2.194974850898
-6.4882e-05,2.170854248106
-6.48752e-05,2.227135654574
-6.48684e-05,2.235175855528
-6.48616e-05,2.251256257296
-6.48548e-05,2.186934649909
-6.4848e-05,2.090452238917
-6.48412e-05,2.186934649803
-6.48344e-05,2.002010028845
-6.48276e-05,2.058291435277
-6.48208e-05,1.905527617747
-6.4814e-05,1.929648220574
-6.48072e-05,1.95376882326
-6.48004e-05,2.15477384634
-6.47936e-05,2.315577864576
-6.47868e-05,2.363819070267
-6.478e-05,2.452261280304
-6.47732e-05,2.444221079421
-6.47664e-05,2.572864294052
-6.47596e-05,2.749748714339
-6.47528e-05,2.677386906034
-6.4746e-05,2.974874339962
-6.47392e-05,2.894472330809
-6.47324e-05,2.910552732754
-6.47256e-05,2.910552732718
-6.47188e-05,2.926633134413
-6.4712e-05,3.015075344557
-6.47052e-05,3.055276349187
-6.46984e-05,3.055276349187
-6.46916e-05,3.135678358376
-6.46848e-05,3.055276349187
-6.4678e-05,3.216080367493
-6.46712e-05,3.167839162124
-6.46644e-05,3.183919563853
-6.46576e-05,3.216080367565
-6.46508e-05,3.216080367565
-6.4644e-05,3.216080367565
-6.46372e-05,3.296482376754
-6.46304e-05,3.079396951835
-6.46236e-05,3.248241171205
-6.46168e-05,3.296482376754
-6.461e-05,3.296482376754
-6.46032e-05,3.296482376754
-6.45964e-05,3.248241171277
-6.45896e-05,3.30452257771
-6.45828e-05,3.376884385943
-6.4576e-05,3.256281372196
-6.45692e-05,3.216080367565
-6.45624e-05,3.360803984178
-6.45556e-05,3.312562778665
-6.45488e-05,3.320602979547
-6.4542e-05,3.296482376754
-6.45352e-05,3.296482376754
-6.45284e-05,3.360803984179
-6.45216e-05,3.30452257771
-6.45148e-05,3.441205993331
-6.4508e-05,3.296482376754
-6.45012e-05,3.312562778629
-6.44944e-05,3.304522577637
-6.44876e-05,3.376884385943
-6.44808e-05,3.376884385943
-6.4474e-05,3.457286395059
-6.44672e-05,3.352763783223
-6.44604e-05,3.296482376754
-6.44536e-05,3.441205993221
-6.44468e-05,3.296482376754
-6.444e-05,3.336683381312
-6.44332e-05,3.376884385943
-6.44264e-05,3.376884385943
-6.44196e-05,3.328643180393
-6.44128e-05,3.401004988737
-6.4406e-05,3.45728639517
-6.43992e-05,3.481406997852
-6.43924e-05,3.457286395133
-6.43856e-05,3.376884385943
-6.43788e-05,3.376884385943
-6.4372e-05,3.216080367491
-6.43652e-05,3.312562778629
-6.43584e-05,3.449246194251
-6.43516e-05,3.457286395133
-6.43448e-05,3.376884385943
-6.4338e-05,3.296482376792
-6.43312e-05,3.320602979474
-6.43244e-05,3.376884385943
-6.43176e-05,3.224120568521
-6.43108e-05,3.425125591532
-6.4304e-05,3.296482376754
-6.42972e-05,3.23216076944
-6.42904e-05,3.368844185062
-6.42836e-05,3.264321573116
-6.42768e-05,3.376884385943
-6.427e-05,3.376884385943
-6.42632e-05,3.320602979473
-6.42564e-05,3.312562778517
-6.42496e-05,3.232160769478
-6.42428e-05,3.248241171165
-6.4236e-05,3.29648237683
-6.42292e-05,3.296482376754
-6.42224e-05,3.224120568446
-6.42156e-05,3.167839162014
-6.42088e-05,3.183919563965
-6.4202e-05,3.216080367565
-6.41952e-05,3.272361774035
-6.41884e-05,3.135678358376
-6.41816e-05,3.288442175797
-6.41748e-05,3.151758760176
-6.4168e-05,3.175879362933
-6.41612e-05,3.216080367565
-6.41544e-05,3.143718559257
-6.41476e-05,3.135678358376
-6.41408e-05,3.135678358376
-6.4134e-05,3.135678358414
-6.41272e-05,3.216080367565
-6.41204e-05,3.216080367565
-6.41136e-05,3.208040166608
-6.41068e-05,3.135678358376
-6.41e-05,3.216080367565
-6.40932e-05,3.087437152939
-6.40864e-05,3.143718559257
-6.40796e-05,3.151758760291
-6.40728e-05,3.175879363162
-6.4066e-05,3.135678358376
-6.40592e-05,3.135678358376
-6.40524e-05,3.183919563851
-6.40456e-05,3.208040166608
-6.40388e-05,3.199999965766
-6.4032e-05,3.216080367488
-6.40252e-05,3.151758760252
-6.40184e-05,3.143718559256
-6.40116e-05,3.264321573117
-6.40048e-05,1.92160801819
-6.3998e-05,-0.402010046216
-6.39912e-05,-1.189949736154
-6.39844e-05,-1.350753754455
-6.39776e-05,-1.390954759088
-6.39708e-05,-1.608040183783
-6.3964e-05,-1.527638174593
-6.39572e-05,-1.447236165404
-6.39504e-05,-1.447236165404
-6.39436e-05,-1.479396969041
-6.39368e-05,-1.447236165404
-6.393e-05,-1.447236165521
-6.39232e-05,-1.6321607865
-6.39164e-05,-1.527638174593
-6.39096e-05,-1.519597973635
-6.39028e-05,-1.447236165404
-6.3896e-05,-1.608040183861
-6.38892e-05,-1.559798978347
-6.38824e-05,-1.543718576353
-6.38756e-05,-1.55979897823
-6.38688e-05,-1.64020098738
-6.3862e-05,-1.527638174593
-6.38552e-05,-1.640200987537
-6.38484e-05,-1.559798978308
-6.38416e-05,-1.688442192972
-6.38348e-05,-1.624120585581
-6.3828e-05,-1.567839179149
-6.38212e-05,-1.688442192972
-6.38144e-05,-1.616080384662
-6.38076e-05,-1.720602996608
-6.38008e-05,-1.84924621135
-6.3794e-05,-1.768844202121
-6.37872e-05,-1.744723599444
-6.37804e-05,-1.897487416824
-6.37736e-05,-1.841206010391
-6.37668e-05,-1.897487416943
-6.376e-05,-1.849246211271
-6.37532e-05,-1.704522594849
-6.37464e-05,-1.768844202161
-6.37396e-05,-1.865326613267
-6.37328e-05,-1.961809024135
-6.3726e-05,-1.76884420224
-6.37192e-05,-1.817085407595
-6.37124e-05,-1.913567818781
-6.37056e-05,-1.784924604078
-6.36988e-05,-1.801005005757
-6.3692e-05,-1.889447215984
-6.36852e-05,-1.84924621135
-6.36784e-05,-1.77688440304
-6.36716e-05,-1.897487416903
-6.36648e-05,-1.873366814147
-6.3658e-05,-2.010050229648
-6.36512e-05,-1.792964804878
-6.36444e-05,-1.897487416823
-6.36376e-05,-1.833165809432
-6.36308e-05,-1.752763800363
-6.3624e-05,-1.688442193052
-6.36172e-05,-1.70452259485
-6.36104e-05,-1.768844202161
-6.36036e-05,-1.929648220539
-6.35968e-05,-1.929648220539
-6.359e-05,-2.010050229728
-6.35832e-05,-2.066331636201
-6.35764e-05,-2.267336659255
-6.35696e-05,-2.259296458255
-6.35628e-05,-2.395979873876
-6.3556e-05,-2.492462284944
-6.35492e-05,-2.508542686741
-6.35424e-05,-2.500502485741
-6.35356e-05,-2.572864294052
-6.35288e-05,-2.621105499647
-6.3522e-05,-2.81407032162
-6.35152e-05,-2.81407032162
-6.35084e-05,-2.830150723376
-6.35016e-05,-2.87035172793
-6.34948e-05,-2.846231125417
-6.3488e-05,-2.854271326255
-6.34812e-05,-2.81407032162
-6.34744e-05,-2.886432129931
-6.34676e-05,-2.942713536363
-6.34608e-05,-2.81407032162
-6.3454e-05,-2.974874339916
-6.34472e-05,-2.926633134566
-6.34404e-05,-3.007035143714
-6.34336e-05,-3.055276349187
-6.34268e-05,-2.990954741795
-6.342e-05,-2.894472330727
-6.34132e-05,-3.039195947308
-6.34064e-05,-2.974874339998
-6.33996e-05,-2.926633134443
-6.33928e-05,-2.998994942796
-6.3386e-05,-2.974874340039
-6.33792e-05,-2.998994942713
-6.33724e-05,-2.942713536281
-6.33656e-05,-3.055276349187
-6.33588e-05,-2.926633134402
-6.3352e-05,-3.09547735374
-6.33452e-05,-3.055276349187
-6.33384e-05,-3.127638157498
-6.33316e-05,-3.199999965851
-6.33248e-05,-3.063316549982
-6.3318e-05,-2.894472330933
-6.33112e-05,-3.135678358376
-6.33044e-05,-3.055276349187
-6.32976e-05,-3.063316550147
-6.32908e-05,-3.071356750983
-6.3284e-05,-3.135678358376
-6.32772e-05,-3.119597956497
-6.32704e-05,-2.982914540875
-6.32636e-05,-3.135678358376
-6.32568e-05,-3.055276349187
-6.325e-05,-3.135678358376
-6.32432e-05,-3.19195976485
-6.32364e-05,-3.167839162093
-6.32296e-05,-3.055276349187
-6.32228e-05,-3.055276349187
-6.3216e-05,-3.095477353823
-6.32092e-05,-3.055276349187
-6.32024e-05,-1.318592949697
-6.31956e-05,0.916582905133
-6.31888e-05,1.310552749825
-6.3182e-05,1.447236165404
-6.31752e-05,1.503517571879
-6.31684e-05,1.447236165404
-6.31616e-05,1.31859295087
-6.31548e-05,1.608040183783
-6.3148e-05,1.608040183783
-6.31412e-05,1.463316567284
-6.31344e-05,1.744723599531
-6.31276e-05,1.656281389338
-6.31208e-05,1.664321590173
-6.3114e-05,1.608040183867
-6.31072e-05,1.712562795686
-6.31004e-05,1.72060299669
-6.30936e-05,1.7608040012
-6.30868e-05,1.752763800365
-6.308e-05,1.768844202161
-6.30732e-05,1.768844202161
-6.30664e-05,1.768844202161
-6.30596e-05,1.736683398315
-6.30528e-05,1.873366814149
-6.3046e-05,2.010050229686
-6.30392e-05,1.929648220539
-6.30324e-05,1.961809024257
-6.30256e-05,2.090452238917
-6.30188e-05,1.96180902413
-6.3012e-05,2.050251234365
-6.30052e-05,2.026130631609
-6.29984e-05,2.16281404723
-6.29916e-05,2.058291435284
-6.29848e-05,2.146733645307
-6.2978e-05,2.090452238917
-6.29712e-05,2.146733645393
-6.29644e-05,2.090452238917
-6.29576e-05,2.098492439879
-6.29508e-05,2.042211033318
-6.2944e-05,2.090452238832
-6.29372e-05,2.186934649987
-6.29304e-05,2.251256257296
-6.29236e-05,2.138693444474
-6.29168e-05,2.194974850906
-6.291e-05,2.090452238917
-6.29032e-05,2.146733645393
-6.28964e-05,2.267336659047
-6.28896e-05,2.235175855372
-6.28828e-05,2.219095453706
-6.2876e-05,2.170854248193
-6.28692e-05,2.235175855415
-6.28624e-05,2.170854248106
-6.28556e-05,2.138693444474
-6.28488e-05,2.194974850907
-6.2842e-05,2.251256257296
-6.28352e-05,2.251256257296
-6.28284e-05,1.89748741682
-6.28216e-05,1.993969827804
-6.28148e-05,1.977889426139
-6.2808e-05,1.889447215814
-6.28012e-05,-1.173869334292
-6.27944e-05,-2.090452239353
-6.27876e-05,-2.251256257296
-6.27808e-05,-2.259296458084
-6.2774e-05,-2.251256257208
-6.27672e-05,-2.090452238917
-6.27604e-05,-2.203015051826
-6.27536e-05,-2.154773846181
-6.27468e-05,-2.010050229728
-6.274e-05,-2.090452238917
-6.27332e-05,-1.993969827847
-6.27264e-05,-2.002010028853
-6.27196e-05,-1.945728622245
-6.27128e-05,-1.873366814151
-6.2706e-05,-1.929648220451
-6.26992e-05,-1.881407015113
-6.26924e-05,-1.929648220539
-6.26856e-05,-1.921608019576
-6.26788e-05,-1.84924621135
-6.2672e-05,-1.809045206887
-6.26652e-05,-1.833165809468
-6.26584e-05,-1.768844202161
-6.26516e-05,-1.865326613276
-6.26448e-05,-1.873366814151
-6.2638e-05,-1.849246211262
-6.26312e-05,-1.801005005925
-6.26244e-05,-1.84924621135
-6.26176e-05,-1.688442192972
-6.26108e-05,-1.752763800367
-6.2604e-05,-1.8090452068
-6.25972e-05,-1.768844202161
-6.25904e-05,-1.696482393846
-6.25836e-05,-1.817085407719
-6.25768e-05,-1.825125608549
-6.257e-05,-1.768844202116
-6.25632e-05,-1.688442192972
-6.25564e-05,-1.672361791223
-6.25496e-05,-1.696482393935
-6.25428e-05,-1.768844202161
-6.2536e-05,-1.728643197522
-6.25292e-05,-1.736683398396
-6.25224e-05,-1.608040183783
-6.25156e-05,-1.704522594899
-6.25088e-05,-1.712562795773
-6.2502e-05,-1.768844202116
-6.24952e-05,-1.744723599449
-6.24884e-05,-1.801005005881
-6.24816e-05,-1.841206010386
-6.24748e-05,-1.704522594765
-6.2468e-05,-1.8090452068
-6.24612e-05,-1.881407014891
-6.24544e-05,-1.760804001287
-6.24476e-05,-1.672361791044
-6.24408e-05,-1.608040183783
-6.2434e-05,-1.608040183738
-6.24272e-05,-1.415075361639
-6.24204e-05,-1.479396969125
-6.24136e-05,-1.503517571702
-6.24068e-05,-1.479396969215
-6.24e-05,-1.688442193062
-6.23932e-05,-1.801005005927
-6.23864e-05,-1.929648220539
-6.23796e-05,-2.138693444476
-6.23728e-05,-2.066331636115
-6.2366e-05,-2.170854248152
-6.23592e-05,-2.363819070251
-6.23524e-05,-2.299497462764
-6.23456e-05,-2.40402007471
-6.23388e-05,-2.331658266485
-6.2332e-05,-2.492462284863
-6.23252e-05,-2.621105499475
-6.23184e-05,-2.637185901494
-6.23116e-05,-2.524623088493
-6.23048e-05,-2.653266303241
-6.2298e-05,-2.814070321529
-6.22912e-05,-2.709547709719
-6.22844e-05,-2.894472330809
-6.22776e-05,-2.830150723549
-6.22708e-05,-2.974874339998
-6.2264e-05,-2.934673335358
-6.22572e-05,-2.830150723503
-6.22504e-05,-3.03919594744
-6.22436e-05,-3.055276349187
-6.22368e-05,-2.894472330809
-6.223e-05,-2.894472330854
-6.22232e-05,-2.91859293352
-6.22164e-05,-2.942713536276
-6.22096e-05,-2.982914540963
-6.22028e-05,-3.055276349187
-6.2196e-05,-3.095477353919
-6.21892e-05,-2.990954741882
-6.21824e-05,-2.982914540871
-6.21756e-05,-2.926633134438
-6.21688e-05,-3.07939695199
